t,EEG,S1,S2,S3,ES1,ES2,ES3,,f,TS1,TS2,TS3,PSD
311,0.373467247012865,0.062919764427223,-0.059428385556504,-0.00452826231938,0.023498471203333,-0.022194555548207,-0.001691157662171,,,,,,
312,0.240116230000362,0.062461255264927,-0.059980071786572,-0.003263420104757,0.014997961135305,-0.014402188712543,-0.000783600132462,,,,,,
313,0.410952627834915,0.061998382883647,-0.060514699886167,-0.001994101380623,0.02547839836755,-0.024868674940862,-0.000819481202536,,,,,,
314,0.687348533259383,0.061531271606749,-0.061032181716428,-0.000720925086586,0.042293429288484,-0.041950380584407,-0.000495526800855,,,,,,
315,0.488467427868675,0.061060046447743,-0.061532436354185,0.000555489575356,0.029825843833871,-0.030056590916422,0.000271338564082,,,,,,
316,0.45362254186812,0.060584833060288,-0.062015390103308,0.001834523494538,0.027482645971464,-0.028131578893606,0.000832181210709,,,,,,
317,0.506975005727101,0.060105757688102,-0.062480976502269,0.003115558004453,0.030472116848157,-0.031676293420073,0.001579510037151,,,,,,
318,0.23528135135461,0.059622947114786,-0.062929136327904,0.004397975234459,0.014028167568911,-0.014806052234808,0.001034761556388,,,,,,
319,0.168931383305803,0.059136528613603,-0.063359817595406,0.005681158460139,0.009990015582599,-0.010703461632395,0.000959725957451,,,,,,
320,0.102599500837965,0.05864662989723,-0.063772975554545,0.006964492452089,0.006017114953285,-0.006543075458848,0.000714553449174,,,,,,
321,0.015097842993043,0.058153379067505,-0.064168572682128,0.008247363822919,0.000877990586676,-0.000968807035442,0.000124517404105,,,,,,
322,0.200388237138138,0.0576569045652,-0.064546578670718,0.009529161372233,0.011553765464662,-0.012934375113123,0.001909531848787,,,,,,
323,-0.008362652069593,0.057157335119844,-0.064906970413636,0.010809276429383,-0.000477986906832,0.000542794410461,-9.03942179029819E-05,,,,,,
324,-0.023772893331244,0.056654799699613,-0.065249731986246,0.012087103193764,-0.001346848509962,0.001551174918401,-0.000287345414909,,,,,,
325,-0.100372562967964,0.056149427461328,-0.065574854623569,0.013362039072458,-0.005635861943477,0.006581916224819,-0.001341182108181,,,,,,
326,0.07534573602286,0.05564134770056,-0.065882336694227,0.014633485014982,0.004192338295803,-0.004963953149132,0.001102570699033,,,,,,
327,0.101616850938642,0.055130689801902,-0.066172183670765,0.015900845844963,0.005602207087744,-0.006724208924356,0.001615793882026,,,,,,
328,0.136100025319813,0.054617583189389,-0.066444408096359,0.017163530588505,0.007433454454983,-0.009043085624274,0.002335956947673,,,,,,
329,0.270487948974548,0.054102157277134,-0.066699029547957,0.018420952799062,0.014633981556991,-0.01804128370102,0.004982645740775,,,,,,
330,0.041951313616031,0.053584541420169,-0.066936074595872,0.019672530878602,0.002247941902089,-0.002808056257597,0.000825288512509,,,,,,
331,0.04015842968929,0.05306486486553,-0.067155576759872,0.02091768839487,0.002131001644674,-0.002696862507555,0.000840021518668,,,,,,
332,-0.312434439768987,0.052543256703619,-0.067357576461797,0.022155854394548,-0.016416322971833,0.021044826666038,-0.006922251955364,,,,,,
333,-0.139596570973848,0.052019845819837,-0.06754212097475,0.023386463712123,-0.007261792099038,0.009428648484376,-0.003264670141417,,,,,,
334,-0.183978586672133,0.051494760846548,-0.067709264368886,0.024608957274272,-0.009473933321567,0.012457054763198,-0.004527521178795,,,,,,
335,-0.474891185087836,0.050968130115363,-0.067859067453861,0.025822782399577,-0.024204315712196,0.03222567296212,-0.012263011736,,,,,,
336,-0.44536345989221,0.05044008160979,-0.067991597717976,0.027027393093388,-0.022464169262982,0.030280973203277,-0.012037013299938,,,,,,
337,0.014797622348955,0.049910742918261,-0.068106929264058,0.028222250337655,0.00073856032486,-0.001007820618597,0.000417622202334,,,,,,
338,0.142791690278397,0.049380241187561,-0.068205142742136,0.029406822375553,0.007051088105527,-0.009739127617829,0.004199049872722,,,,,,
339,0.211227528665646,0.04884870307668,-0.068286325278959,0.030580584990727,0.010318190829409,-0.014423951730333,0.006459461392741,,,,,,
340,0.367064951349787,0.048316254711106,-0.068350570404398,0.031743021781,0.017735203684936,-0.025089098800221,0.011651750745738,,,,,,
341,0.479738120787567,0.047783021637595,-0.068397977974805,0.032893624426366,0.022923337005972,-0.032813117419302,0.015780325568197,,,,,,
342,0.419995418319488,0.047249128779412,-0.068428654093363,0.03403189295112,0.01984441760694,-0.028739721200982,0.01429323911621,,,,,,
343,0.332810860994225,0.046714700392088,-0.068442711027504,0.035157335979965,0.015547159658578,-0.022778477585843,0.011700743257755,,,,,,
344,0.304681754060213,0.046179860019703,-0.068440267123433,0.036269470987955,0.014070160753058,-0.020852500635517,0.011050646039446,,,,,,
345,0.418765598813586,0.045644730451712,-0.06842144671784,0.037367824544121,0.019114442880296,-0.028652548106488,0.01564835942158,,,,,,
346,0.30600802999795,0.045109433680339,-0.06838638004684,0.038451932548633,0.013803848934844,-0.020926781436825,0.011766600128821,,,,,,
347,0.492542712113722,0.044574090858552,-0.068335203152224,0.039521340463388,0.021954643601475,-0.033658006293439,0.019465948218207,,,,,,
348,0.348497088221464,0.044038822258645,-0.068268057785068,0.040575603535858,0.015347401325841,-0.023791219356631,0.014140479685075,,,,,,
349,0.467656952700177,0.043503747231437,-0.068185091306784,0.041614287016106,0.020344829861293,-0.031887232020114,0.019461210654743,,,,,,
350,0.082413581065603,0.042968984166112,-0.068086456587661,0.042636966366825,0.00354122785988,-0.005611248709457,0.003513865084064,,,,,,
351,0.130939606216617,0.042434650450711,-0.06797231190298,0.043643227466294,0.005556376419956,-0.008900267754209,0.005714627018459,,,,,,
352,0.07119569804314,0.0419008624333,-0.067842820826766,0.044632666804144,0.002983161149548,-0.004830116985977,0.003177653868648,,,,,,
353,0.230928754868036,0.041367735383826,-0.067698152123253,0.045604891669819,0.009552999623897,-0.01563344997669,0.010531480849203,,,,,,
354,0.308515897225672,0.040835383456673,-0.067538479636123,0.046559520333644,0.01259836496569,-0.020836694642196,0.014364352190131,,,,,,
355,0.346628244854652,0.040303919653948,-0.067363982175606,0.047496182220394,0.013970476930411,-0.02335025890795,0.016463518280352,,,,,,
356,0.222476760028455,0.039773455789487,-0.067174843403512,0.048414518075278,0.00884866957918,-0.014944841515832,0.010771105119727,,,,,,
357,0.058278976114976,0.039244102453625,-0.06697125171626,0.049314180122265,0.002287106109549,-0.003903015979162,0.002873979925475,,,,,,
358,0.224381774557205,0.038715968978722,-0.066753400125996,0.050194832214656,0.008687157823147,-0.014978246377998,0.011262805525926,,,,,,
359,-0.174779054485827,0.038189163405464,-0.066521486139869,0.051056149977844,-0.006674665871612,0.011626562450518,-0.008923545618814,,,,,,
360,-0.16709871110093,0.037663792449961,-0.066275711637536,0.051897820944184,-0.006293571173561,0.011074585991929,-0.00867205898872,,,,,,
361,-0.031695583501127,0.03713996147164,-0.066016282746995,0.052719544679923,-0.001177172750053,0.002092424602241,-0.001670976730544,,,,,,
362,-0.034236004774593,0.036617774441958,-0.065743409718807,0.053521032904125,-0.00125364630063,0.002250791689031,-0.001832346338047,,,,,,
363,0.04596148976959,0.036097333913939,-0.06545730679879,0.05430200959954,0.001659087243395,-0.003008515336777,0.002495801258677,,,,,,
364,0.092789881720301,0.035578740992546,-0.065158192099282,0.055062211115387,0.003301347168456,-0.006046020938001,0.005109216056655,,,,,,
365,0.009449354344759,0.035062095305907,-0.06484628746903,0.055801386261991,0.000331314162615,-0.000612755548237,0.000527287071718,,,,,,
366,-0.107764742762753,0.034547494977389,-0.064521818361806,0.056519296397257,-0.003723001909336,0.006953177158345,-0.006090787437382,,,,,,
367,-0.318559423190538,0.034035036598547,-0.064185013703826,0.057215715504949,-0.010842181627102,0.020446740942968,-0.018226605328691,,,,,,
368,-0.15629559073536,0.033524815202949,-0.063836105760054,0.057890430264754,-0.005239780796439,0.009977301860013,-0.009048018996154,,,,,,
369,-0.35493555504648,0.033016924240874,-0.063475329999475,0.058543240114103,-0.011718880331362,0.022529651485122,-0.020779077424119,,,,,,
370,-0.080038341431655,0.032511455554923,-0.06310292495942,0.059173957301768,-0.002602162980145,0.005050653453238,-0.004736185398381,,,,,,
371,-0.159743908173477,0.032008499356505,-0.062719132109033,0.059782406933192,-0.005113162781976,0.010018999280346,-0.009549875323525,,,,,,
372,0.045681766117267,0.031508144203252,-0.06232419571195,0.060368427007588,0.001439347674282,-0.00284707933196,0.002757736363428,,,,,,
373,0.009622493639904,0.031010476977329,-0.061918362688293,0.060931868446793,0.000298398117485,-0.000595809051161,0.000586316516597,,,,,,
374,-0.049330230651443,0.030515582864675,-0.061501882476041,0.061472595115899,-0.001505340741178,0.003033902048041,-0.00303245729581,,,,,,
375,-0.043832214036822,0.030023545335158,-0.061075006891888,0.061990483835675,-0.001315998465275,0.002677052774386,-0.002717180155731,,,,,,
376,0.011922135545401,0.029534446123665,-0.060637989991649,0.062485424386806,0.000352113669945,-0.000722934335881,0.000744959699151,,,,,,
377,-0.089981793848491,0.029048365212123,-0.060191087930306,0.062957319505981,-0.002613824010153,0.005416102065661,-0.005665012545041,,,,,,
378,0.087113420706785,0.028565380812449,-0.05973455882179,0.063406084873858,0.002488428036364,-0.005203681753377,0.005523520946987,,,,,,
379,-0.038138873147735,0.028085569350448,-0.059268662598562,0.063831649094959,-0.001071151966739,0.002260440004482,-0.002434467167643,,,,,,
380,0.186305598090163,0.027609005450651,-0.058793660871089,0.064233953669523,0.005143712273158,-0.010953588152498,0.011967145156096,,,,,,
381,0.137510700635407,0.027135761922085,-0.058309816787299,0.064612952957386,0.003731457634181,-0.008018223760344,0.008884972431293,,,,,,
382,-0.103584562148085,0.026665909745006,-0.057817394892093,0.064968614133941,-0.002762176585217,0.00598898953444,-0.006729745448432,,,,,,
383,-0.050452742376928,0.026199518058559,-0.057316660986995,0.065300917138225,-0.001321837535008,0.002891782730683,-0.003294610349352,,,,,,
384,0.177528062793137,0.025736654149399,-0.056807881990027,0.065609854613225,0.00456897835392,-0.010084993241071,0.011647590389625,,,,,,
385,0.07510580064867,0.025277383441244,-0.056291325795891,0.065895431838455,0.001898478121658,-0.004227805093475,0.004949129167317,,,,,,
386,0.157465124971365,0.024821769485384,-0.055767261136528,0.066157666654895,0.003908563034026,-0.008781398744174,0.010417525247627,,,,,,
387,0.136304995237464,0.024369873952127,-0.055235957442153,0.066396589382362,0.003321735552982,-0.007528936916089,0.009050186799547,,,,,,
388,0.397219643352343,0.023921756623188,-0.054697684702822,0.066612242729419,0.009502191634224,-0.021726994809854,0.026459691299879,,,,,,
389,0.305103750949493,0.023477475385018,-0.054152713330634,0.066804681695891,0.007163065802793,-0.016522195961269,0.020382358966403,,,,,,
390,0.147867710003738,0.023037086223066,-0.053601314022626,0.066973973468109,0.003406441184963,-0.007925903557717,0.00990328808658,,,,,,
391,0.164916384330653,0.022600643216982,-0.053043757624448,0.067120197306967,0.003727216362892,-0.008747784718735,0.011069220255425,,,,,,
392,0.472769143587456,0.02216819853674,-0.052480314994898,0.067243444428903,0.010480440237091,-0.024811073575338,0.031790625634523,,,,,,
393,0.488720626002243,0.021739802439691,-0.051911256871377,0.067343817879922,0.010624689857491,-0.025370101954743,0.032912312831657,,,,,,
394,0.340430919109225,0.021315503268535,-0.05133685373636,0.067421432402768,0.007256456368983,-0.017476652301645,0.022952340200535,,,,,,
395,0.446171282508832,0.020895347450208,-0.050757375684933,0.067476414297367,0.009322903970327,-0.022646483406129,0.030106038306153,,,,,,
396,0.210033880321682,0.020479379495675,-0.050173092293491,0.067508901274671,0.004301363542057,-0.01053804926214,0.014179156490973,,,,,,
397,0.155753023306285,0.02006764200063,-0.049584272489647,0.067519042304024,0.003125595912226,-0.007722900348705,0.010516294969597,,,,,,
398,-0.02287825992597,0.019660175647086,-0.048991184423442,0.067506997454181,-0.000449790608644,0.001120833051321,-0.001544442634579,,,,,,
399,-0.056353464594461,0.019257019205861,-0.048394095339907,0.067472937728128,-0.001085199750012,0.002727174938318,-0.003802333807346,,,,,,
400,-0.241056680210757,0.018858209539936,-0.047793271453056,0.067417044891827,-0.004545897386416,0.011520887352885,-0.016251329031243,,,,,,
401,-0.243251064035014,0.018463781608688,-0.047188977821377,0.067339511297046,-0.004491334522424,0.011478769065775,-0.016380407774604,,,,,,
402,-0.195059019279229,0.018073768472996,-0.046581478224877,0.067240539698406,-0.003525451553022,0.009086137459121,-0.013115873729377,,,,,,
403,-0.122644353078769,0.017688201301185,-0.045971035043751,0.067120343064808,-0.002169358005711,0.005638087853302,-0.008231931053608,,,,,,
404,-0.030809390033639,0.01730710937583,-0.045357909138739,0.066979144385383,-0.000533221483115,0.001397449513766,-0.002063586583489,,,,,,
405,0.06379266689977,0.016930520101385,-0.04474235973323,0.066817176470134,0.001080043029268,-0.002854234450772,0.004262445881742,,,,,,
406,0.106958125851529,0.016558459012646,-0.044124644297166,0.066634681745418,0.001771061742982,-0.00471948925789,0.007127120676203,,,,,,
407,0.478954412278904,0.016190949784022,-0.043505018432817,0.066431912044445,0.007754726838043,-0.020836920534673,0.031817857389811,,,,,,
408,0.365835131843885,0.015828014239607,-0.042883735762476,0.066209128392944,0.005790443676174,-0.015688377126624,0.024221625214902,,,,,,
409,0.156838158164434,0.015469672364055,-0.042261047818124,0.065966600790181,0.002426234920986,-0.006628144901894,0.010346080168301,,,,,,
410,0.353006426409771,0.015115942314218,-0.04163720393313,0.065704607985485,0.005336024778158,-0.014698200566129,0.023194148863611,,,,,,
411,0.140151195456902,0.014766840431569,-0.041012451136028,0.065423437250467,0.002069590339606,-0.005747944055332,0.009169172941553,,,,,,
412,-0.051264182109743,0.014422381255366,-0.040387034046432,0.065123384147108,-0.000739351579131,0.002070408268229,-0.00333849702452,,,,,,
413,-0.008558940908378,0.014082577536563,-0.039761194773119,0.064804752291878,-0.000120531948973,0.00034031371651,-0.000554660045448,,,,,,
414,0.069757291503394,0.013747440252452,-0.03913517281435,0.064467853116094,0.000958984197116,-0.002729963658046,0.004497102822417,,,,,,
415,-0.039820832177866,0.013416978622017,-0.038509204960459,0.064113005622669,-0.000534275254041,0.001533468588033,-0.002553033237319,,,,,,
416,-0.191984470514475,0.013091200121988,-0.037883525198753,0.06374053613946,-0.002513307123819,0.007273048526504,-0.012237193081043,,,,,,
417,-0.088213024029709,0.012770110503584,-0.037258364620775,0.063350778069383,-0.001126490064715,0.0032866730136,-0.005588363708135,,,,,,
418,0.082534151605397,0.012453713809925,-0.036633951331963,0.062944071637493,0.001027856703639,-0.003023552093137,0.00519503555119,,,,,,
419,0.086751709087402,0.012142012394107,-0.03601051036374,0.062520763635216,0.001053340326949,-0.003123973319164,0.005423783098804,,,,,,
420,0.148530847972606,0.011835006937913,-0.035388263588081,0.062081207161909,0.00175786361625,-0.005256248799016,0.009220974342921,,,,,,
421,0.027531077056632,0.01153269647115,-0.034767429634584,0.061625761363959,0.000317507555218,-0.000957184784331,0.001696623584785,,,,,,
422,0.360288887013347,0.011235078391608,-0.034148223810078,0.061154791171594,0.00404787388922,-0.012303225550016,0.022033391646747,,,,,,
423,0.177998287898335,0.010942148485598,-0.033530858020807,0.060668667033611,0.001947683696366,-0.005968435319466,0.010798918861057,,,,,,
424,0.421044382015698,0.010653900949081,-0.032915540697203,0.060167764650205,0.004485765141162,-0.013858903491566,0.025333299284412,,,,,,
425,0.304090958415221,0.010370328409356,-0.032302476721295,0.059652464704092,0.003153523105082,-0.009822891105364,0.018139775163697,,,,,,
426,0.644666562172199,0.010091421947294,-0.031691867356767,0.059123152590125,0.006505602294191,-0.020430687177705,0.038114719525059,,,,,,
427,0.78356382401524,0.0098171711201,-0.031083910181688,0.058580218143596,0.007692380143877,-0.024356227527309,0.045901339740243,,,,,,
428,0.780826872761909,0.009547563984591,-0.030478799023938,0.058024055367405,0.007454994528582,-0.0237986653274,0.045306741697494,,,,,,
429,0.646607747862887,0.009282587120965,-0.029876723899358,0.057455062158306,0.006002192752628,-0.019318521154085,0.037150888345504,,,,,,
430,0.549114409385211,0.009022225657052,-0.029277870952627,0.056873640032415,0.004954234113012,-0.016076900816209,0.031230135255987,,,,,,
431,0.510772977730621,0.008766463293024,-0.028682422400892,0.056280193850172,0.004477672560344,-0.014650206298231,0.028746402200109,,,,,,
432,0.248170342058621,0.008515282326548,-0.02809055648016,0.055675131540943,0.002113240527705,-0.006971243010298,0.013816916438675,,,,,,
433,0.244577339972751,0.008268663678365,-0.027502447394471,0.055058863827476,0.002022327767584,-0.00672647542648,0.013466150456846,,,,,,
434,0.320717635852856,0.008026586918273,-0.026918265267851,0.054431803950367,0.002574267980396,-0.008633162397965,0.017457239478168,,,,,,
435,0.355032011478315,0.00778903029151,-0.02633817609907,0.053794367392758,0.00276535509186,-0.009350895639123,0.019098722461654,,,,,,
436,0.148229421623121,0.007555970745495,-0.025762341719189,0.053146971605437,0.001120017173406,-0.003818737012693,0.007877944862094,,,,,,
437,-0.042685588203378,0.007327383956935,-0.025190919751925,0.052490035732528,-0.000312773694194,0.001075289226995,-0.002240568050059,,,,,,
438,0.098955859125381,0.007103244359256,-0.024624063576816,0.051823980337967,0.000702907648148,-0.002436695366402,0.00512828649764,,,,,,
439,-0.145154872858366,0.006883525170366,-0.024061922295203,0.051149227132936,-0.000999177220922,0.003492705271488,-0.007424559561285,,,,,,
440,-0.043814128455853,0.0066681984207,-0.023504640699015,0.050466198704446,-0.000292161302174,0.001029835346895,-0.002211132512715,,,,,,
441,0.088478279217256,0.006457234981561,-0.022952359242366,0.049775318245247,0.00057132503967,-0.002030785249741,0.004404034505831,,,,,,
442,0.180072101182797,0.006250604593716,-0.022405214015947,0.049077009285247,0.001125559502853,-0.004034553965302,0.008837400181762,,,,,,
443,0.224333546341287,0.006048275896234,-0.021863336724221,0.048371695424606,0.001356831181053,-0.004904679862198,0.010851393977143,,,,,,
444,0.233062853422395,0.005850216455558,-0.021326854665399,0.0476598000687,0.001363468140271,-0.004970497602843,0.011107728997552,,,,,,
445,-0.172259130204126,0.005656392794782,-0.020795890714194,0.046941746165103,-0.000974365302922,0.003582282046247,-0.008086144364663,,,,,,
446,-0.073795198881105,0.005466770423108,-0.020270563307343,0.046217955942782,-0.000403421410611,0.001495870250697,-0.003410663250676,,,,,,
447,-0.070854483415522,0.005281313865491,-0.019750986431881,0.045488850653653,-0.000374204765695,0.001399445940578,-0.00322308901423,,,,,,
448,0.035137872412255,0.005099986692425,-0.019237269616147,0.044754850316673,0.000179202681703,-0.000675956725332,0.001572590220257,,,,,,
449,0.316666465715767,0.004922751549868,-0.018729517923513,0.044016373464632,0.001558870334894,-0.005931010245399,0.01393850941867,,,,,,
450,0.440504467138499,0.004749570189284,-0.018227831948817,0.043273836893795,0.002092206885367,-0.008029441399704,0.01906231846194,,,,,,
451,0.546473914563715,0.004580403497782,-0.017732307817472,0.042527655416561,0.002503071029714,-0.009690243667263,0.023240254332705,,,,,,
452,0.414208032409361,0.004415211528342,-0.017243037187235,0.041778241617291,0.001828816079826,-0.007142204506086,0.017304883257821,,,,,,
453,0.39686998878694,0.004253953530098,-0.016760107252616,0.041026005611447,0.00168826648979,-0.006651583577414,0.016281990386988,,,,,,
454,0.407407853964962,0.004096587978668,-0.016283600751891,0.0402713548082,0.001668982116968,-0.00663406683715,0.016406866238671,,,,,,
455,0.086158502031614,0.00394307260652,-0.015813595976703,0.03951469367665,0.00033972922918,-0.001362475741086,0.003404526815418,,,,,,
456,0.055830188451754,0.003793364433334,-0.01535016678422,0.038756423515783,0.000211784251179,-0.000857002704329,0.002163778428602,,,,,,
457,0.152991957944996,0.003647419796376,-0.014893382611813,0.037996942228332,0.000558025896095,-0.002278567766205,0.005813226587435,,,,,,
458,-0.115577713741424,0.003505194380833,-0.014443308494237,0.037236644098644,-0.000405122352756,0.001669324574626,-0.004303726192324,,,,,,
459,0.016195034905171,0.003366643250115,-0.014000005083267,0.036475919574704,5.45229049488662E-05,-0.000226730570996,0.000590728790711,,,,,,
460,0.121523047058682,0.003231720876101,-0.013563528669769,0.035715155054434,0.000392728568107,-0.001648281332818,0.004340214468388,,,,,,
461,0.12474228047119,0.003100381169311,-0.013133931208158,0.034954732676389,0.00038674861739,-0.001638356530457,0.004360333067314,,,,,,
462,0.169582464220692,0.00297257750898,-0.012711260343215,0.034195030114975,0.00050409701906,-0.002155606852353,0.005798877470998,,,,,,
463,0.371393433728403,0.002848262773042,-0.012295559439228,0.03343642038029,0.001057826091441,-0.004566490039747,0.012418066976622,,,,,,
464,0.58893885867927,0.002727389367975,-0.011886867611401,0.032679271622717,0.001606265581549,-0.00700063824433,0.019246092931953,,,,,,
465,0.314025970894272,0.002609909258519,-0.011485219759509,0.031923946942357,0.000819579288852,-0.003606657285914,0.010024948433351,,,,,,
466,0.178118858438129,0.002495773997238,-0.011090646603751,0.03117080420342,0.000444544415308,-0.001975453312401,0.005552108061312,,,,,,
467,0.329133459530498,0.002384934753914,-0.010703174722751,0.030420195853657,0.00078496182631,-0.003522772924459,0.010012304300909,,,,,,
468,0.478845898793089,0.002277342344754,-0.010322826593678,0.029672468748941,0.001090496041933,-0.004943043178335,0.014208539967496,,,,,,
469,0.465221427796332,0.002172947261401,-0.009949620634419,0.028927963983076,0.001010901627475,-0.004628776717576,0.013457908707448,,,,,,
470,0.36044562871508,0.002071699699739,-0.009583571247783,0.028187016722926,0.000746735100781,-0.003454356363743,0.010159886964298,,,,,,
471,0.636503936628124,0.001973549588455,-0.00922468886767,0.027449956048936,0.001256172082182,-0.005871550778442,0.017472005085417,,,,,,
472,1,0.001878446617375,-0.008872980007165,0.026717104801134,0.001878446617375,-0.008872980007165,0.026717104801134,,,,,,
473,0.773725267968025,0.00178634026554,-0.008528447308507,0.025988779430673,0.001382136600637,-0.006598675179125,0.020108175329159,,,,,,
474,0.805182121800359,0.001697179829011,-0.00819108959488,0.025265289856988,0.0013665388558,-0.006595318899862,0.02034315969495,,,,,,
475,0.759907884107597,0.001610914448395,-0.007860901923986,0.024546939330628,0.001224146589958,-0.005973561348233,0.018653412728055,,,,,,
476,0.802770711004473,0.001527493136078,-0.007537875643329,0.023834024301823,0.001226226750904,-0.006051185789659,0.019133256634872,,,,,,
477,0.47967783551767,0.001446864803152,-0.00722199844718,0.023126834294838,0.000694028977063,-0.003464232583255,0.011093429816924,,,,,,
478,0.271874510182182,0.001368978286019,-0.006913254435149,0.022425651788158,0.000372190300961,-0.001879537663321,0.006096963095422,,,,,,
479,0.240297085810053,0.001293782372665,-0.006611624172327,0.021730752100564,0.000310892133824,-0.001588754021081,0.005221836402226,,,,,,
480,0.254403838965987,0.0012212258286,-0.006317084750936,0.02104240328312,0.00031068453904,-0.001607090611712,0.005353268176296,,,,,,
481,0.059325528400391,0.001151257422432,-0.00602960985343,0.020360866017118,6.82989549106611E-05,-0.000357709790603,0.001207919135155,,,,,,
482,-0.001409228469116,0.001083825951085,-0.005749169816997,0.019686393518014,-1.52735838583496E-06,8.10189377989372E-06,-2.77426261998033E-05,,,,,,
483,0.256079769469128,0.001018880264638,-0.005475731699399,0.019019231445368,0.000260914623285,-0.001402224111257,0.00487044040401,,,,,,
484,0.092378736179602,0.000956369290783,-0.005209259346105,0.018359617818824,8.83481864035179E-05,-0.000481224794825,0.001696038290843,,,,,,
485,-0.122162070919592,0.000896242058884,-0.004949713458647,0.017707782940134,-0.000109486785959,0.000604667246567,-0.002163219435361,,,,,,
486,-0.136003568887978,0.000838447723631,-0.004697051664148,0.017063949321252,-0.00011403188274,0.000638815789575,-0.002320758007014,,,,,,
487,0.015378772350764,0.000782935588284,-0.004451228585967,0.016428331618487,1.20405881775366E-05,-6.84544311048031E-05,0.000252647572064,,,,,,
488,0.041916348159491,0.000729655127491,-0.004212195915397,0.015801136572736,3.05844783602619E-05,-0.000176559870506,0.000662325941898,,,,,,
489,0.418548571841956,0.000678556009674,-0.00397990248436,0.015182562955785,0.000284008648764,-0.001665782500899,0.006354640042044,,,,,,
490,0.351631922256116,0.000629588118981,-0.003754294339048,0.014572801522675,0.000221383280507,-0.001320129735155,0.005124262212075,,,,,,
491,0.747585574940619,0.000582701576785,-0.003535314814435,0.013972034970123,0.0004356192933,-0.002642950358146,0.01044529179623,,,,,,
492,0.664910355803663,0.000537846762732,-0.003322904609618,0.013380437900976,0.000357619882376,-0.002209433686283,0.008896791725547,,,,,,
493,0.282171234280616,0.000494974335326,-0.00311700186392,0.012798176794693,0.000139667519136,-0.000879528263197,0.0036112773427,,,,,,
494,0.299678076658749,0.000454035252045,-0.002917542233697,0.012225409983818,0.000136064411068,-0.000874323445165,0.003663687350315,,,,,,
495,-0.030499523746368,0.000414980788987,-0.002724458969791,0.011662287636414,-1.26567164279935E-05,8.3094701045149E-05,-0.000355694218704,,,,,,
496,-0.209479255838628,0.000377762560029,-0.002537682995569,0.011108951744446,-7.91334199585259E-05,0.000531591945466,-0.002327094944574,,,,,,
497,-0.437249062564053,0.000342332535505,-0.002357142985494,0.010565536118047,-0.000149684580235,0.001030658560737,-0.004619770763103,,,,,,
498,0.000948769577641,0.000308643060392,-0.002182765444163,0.010032166385651,2.92831146049812E-07,-2.07094144854863E-06,9.51821426454259E-06,,,,,,
